"file","date","composition_name","temp_series","replicate","sample_ID","magnification","predict_spec","mean.dens.ml","biomass","day"
"20260216_057",2026-02-16,"CDLT","TS3",2,"CDLT_TS3_2",2.5,"C",200.11904,2.78493521424009e-05,5
"20260216_057",2026-02-16,"CDLT","TS3",2,"CDLT_TS3_2",2.5,"D",1768.67504,3.14263936917807e-05,5
"20260216_057",2026-02-16,"CDLT","TS3",2,"CDLT_TS3_2",2.5,"L",909.55744,9.8731414624434e-06,5
"20260216_057",2026-02-16,"CDLT","TS3",2,"CDLT_TS3_2",2.5,"T",442.06624,5.21277306417487e-06,5
"20260216_058",2026-02-16,"LT","TS3",1,"LT_TS3_1",2.5,"L",2428.28872,3.51484235350536e-05,5
"20260216_058",2026-02-16,"LT","TS3",1,"LT_TS3_1",2.5,"T",1279.4496,1.72002053006135e-05,5
"20260216_059",2026-02-16,"LT","TS3",3,"LT_TS3_3",2.5,"L",2525.47768,3.31375374980188e-05,5
"20260216_059",2026-02-16,"LT","TS3",3,"LT_TS3_3",2.5,"T",1290.11168,1.39849258102974e-05,5
"20260216_060",2026-02-16,"CDLT","TS3",1,"CDLT_TS3_1",2.5,"C",135.3264,9.31545112354329e-06,5
"20260216_060",2026-02-16,"CDLT","TS3",1,"CDLT_TS3_1",2.5,"D",1959.56728,3.45712258714964e-05,5
"20260216_060",2026-02-16,"CDLT","TS3",1,"CDLT_TS3_1",2.5,"L",1073.58944,1.27661373115231e-05,5
"20260216_060",2026-02-16,"CDLT","TS3",1,"CDLT_TS3_1",2.5,"T",529.20824,7.79273192406434e-06,5
"20260216_061",2026-02-16,"DLP","TS3",1,"DLP_TS3_1",2.5,"D",1393.65688,2.01727207004123e-05,5
"20260216_061",2026-02-16,"DLP","TS3",1,"DLP_TS3_1",2.5,"L",992.3936,1.10244407372039e-05,5
"20260216_061",2026-02-16,"DLP","TS3",1,"DLP_TS3_1",2.5,"P",798.01568,0.00011316244339589,5
"20260216_062",2026-02-16,"DLP","TS3",2,"DLP_TS3_2",2.5,"D",1504.78856,2.14817423064854e-05,5
"20260216_062",2026-02-16,"DLP","TS3",2,"DLP_TS3_2",2.5,"L",552.99288,5.75992796660807e-06,5
"20260216_062",2026-02-16,"DLP","TS3",2,"DLP_TS3_2",2.5,"P",524.08224,9.50642266206307e-05,5
"20260216_063",2026-02-16,"DLP","TS3",3,"DLP_TS3_3",2.5,"D",2256.67024,3.28182064036504e-05,5
"20260216_063",2026-02-16,"DLP","TS3",3,"DLP_TS3_3",2.5,"L",699.39144,7.16299768585952e-06,5
"20260216_063",2026-02-16,"DLP","TS3",3,"DLP_TS3_3",2.5,"P",693.65032,9.99765227026705e-05,5
"20260216_064",2026-02-16,"DPT","TS3",2,"DPT_TS3_2",2.5,"D",934.36728,1.48718476011302e-05,5
"20260216_064",2026-02-16,"DPT","TS3",2,"DPT_TS3_2",2.5,"P",873.67544,0.00014549035246974,5
"20260216_064",2026-02-16,"DPT","TS3",2,"DPT_TS3_2",2.5,"T",923.7052,1.19492171071898e-05,5
"20260216_065",2026-02-16,"CD","TS3",2,"CD_TS3_2",2.5,"C",138.402,1.34407057972856e-05,5
"20260216_065",2026-02-16,"CD","TS3",2,"CD_TS3_2",2.5,"D",1854.38176,4.04595725538837e-05,5
"20260216_066",2026-02-16,"CDLP","TS3",1,"CDLP_TS3_1",2.5,"C",239.28168,2.34588779475438e-05,5
"20260216_066",2026-02-16,"CDLP","TS3",1,"CDLP_TS3_1",2.5,"D",1074.20456,1.53725424443173e-05,5
"20260216_066",2026-02-16,"CDLP","TS3",1,"CDLP_TS3_1",2.5,"L",556.27352,6.13331240765913e-06,5
"20260216_066",2026-02-16,"CDLP","TS3",1,"CDLP_TS3_1",2.5,"P",707.59304,0.00011663089369971,5
"20260216_067",2026-02-16,"CLT","TS3",1,"CLT_TS3_1",2.5,"C",234.7708,2.17184962728873e-05,5
"20260216_067",2026-02-16,"CLT","TS3",1,"CLT_TS3_1",2.5,"L",1570.40136,2.30854994448049e-05,5
"20260216_067",2026-02-16,"CLT","TS3",1,"CLT_TS3_1",2.5,"T",841.07408,1.08533875831411e-05,5
"20260216_068",2026-02-16,"CDLP","TS3",2,"CDLP_TS3_2",2.5,"C",143.73304,8.53586784765668e-06,5
"20260216_068",2026-02-16,"CDLP","TS3",2,"CDLP_TS3_2",2.5,"D",1445.32696,2.08047229691688e-05,5
"20260216_068",2026-02-16,"CDLP","TS3",2,"CDLP_TS3_2",2.5,"L",750.24136,7.55467873635621e-06,5
"20260216_068",2026-02-16,"CDLP","TS3",2,"CDLP_TS3_2",2.5,"P",570.62632,7.743684459378e-05,5
"20260216_069",2026-02-16,"PT","TS3",3,"PT_TS3_3",2.5,"P",1265.91696,0.00017718914152258,5
"20260216_069",2026-02-16,"PT","TS3",3,"PT_TS3_3",2.5,"T",940.72352,8.20953529001061e-06,5
"20260216_070",2026-02-16,"CD","TS3",3,"CD_TS3_3",2.5,"C",141.4776,1.59031220203252e-05,5
"20260216_070",2026-02-16,"CD","TS3",3,"CD_TS3_3",2.5,"D",2115.19264,4.25679033675719e-05,5
"20260216_071",2026-02-16,"CDLT","TS3",3,"CDLT_TS3_3",2.5,"C",182.07552,1.4271442868733e-05,5
"20260216_071",2026-02-16,"CDLT","TS3",3,"CDLT_TS3_3",2.5,"D",1681.73808,2.9164963380684e-05,5
"20260216_071",2026-02-16,"CDLT","TS3",3,"CDLT_TS3_3",2.5,"L",761.92864,8.06923432481164e-06,5
"20260216_071",2026-02-16,"CDLT","TS3",3,"CDLT_TS3_3",2.5,"T",535.97456,8.62575379156619e-06,5
"20260216_072",2026-02-16,"DPT","TS3",3,"DPT_TS3_3",2.5,"D",1007.56656,1.54170048979342e-05,5
"20260216_072",2026-02-16,"DPT","TS3",3,"DPT_TS3_3",2.5,"P",1130.59056,0.00019746302078294,5
"20260216_072",2026-02-16,"DPT","TS3",3,"DPT_TS3_3",2.5,"T",1181.44048,1.46208367970644e-05,5
"20260216_073",2026-02-16,"CLT","TS3",3,"CLT_TS3_3",2.5,"C",91.85792,1.61737584800164e-05,5
"20260216_073",2026-02-16,"CLT","TS3",3,"CLT_TS3_3",2.5,"L",1329.47936,1.95597856700254e-05,5
"20260216_073",2026-02-16,"CLT","TS3",3,"CLT_TS3_3",2.5,"T",425.04792,4.98768161442047e-06,5
"20260216_074",2026-02-16,"CD","TS3",1,"CD_TS3_1",2.5,"C",268.6024,2.30512388305076e-05,5
"20260216_074",2026-02-16,"CD","TS3",1,"CD_TS3_1",2.5,"D",2275.53392,4.53655754052575e-05,5
"20260216_075",2026-02-16,"PT","TS3",2,"PT_TS3_2",2.5,"P",901.56088,0.00013838472654567,5
"20260216_075",2026-02-16,"PT","TS3",2,"PT_TS3_2",2.5,"T",985.2172,9.94402482247406e-06,5
"20260216_076",2026-02-16,"PT","TS3",1,"PT_TS3_1",2.5,"P",1371.51256,0.0002017319628851,5
"20260216_076",2026-02-16,"PT","TS3",1,"PT_TS3_1",2.5,"T",1270.42784,1.30089384325711e-05,5
"20260216_077",2026-02-16,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"C",96.3688,8.91378704712107e-06,5
"20260216_077",2026-02-16,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"D",769.9252,1.28352893319661e-05,5
"20260216_077",2026-02-16,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"P",809.908,0.00013490734816099,5
"20260216_077",2026-02-16,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"T",513.83024,8.2570814461734e-06,5
"20260216_078",2026-02-16,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"C",25.63,1.7266302540153e-06,5
"20260216_078",2026-02-16,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"D",578.62288,8.29182398327513e-06,5
"20260216_078",2026-02-16,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"P",466.05592,6.86943499817483e-05,5
"20260216_078",2026-02-16,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"T",730.9676,1.08799925434077e-05,5
"20260216_079",2026-02-16,"DPT","TS3",1,"DPT_TS3_1",2.5,"D",922.88504,1.40303707933606e-05,5
"20260216_079",2026-02-16,"DPT","TS3",1,"DPT_TS3_1",2.5,"P",810.11304,0.00012074423987708,5
"20260216_079",2026-02-16,"DPT","TS3",1,"DPT_TS3_1",2.5,"T",1110.08656,1.6453374059166e-05,5
"20260216_080",2026-02-16,"CLT","TS3",2,"CLT_TS3_2",2.5,"C",428.73864,3.07545002067718e-05,5
"20260216_080",2026-02-16,"CLT","TS3",2,"CLT_TS3_2",2.5,"L",1505.81376,2.16484174556793e-05,5
"20260216_080",2026-02-16,"CLT","TS3",2,"CLT_TS3_2",2.5,"T",814.62392,1.15154158610005e-05,5
"20260216_081",2026-02-16,"LT","TS3",2,"LT_TS3_2",2.5,"L",3014.088,3.62735725667883e-05,5
"20260216_081",2026-02-16,"LT","TS3",2,"LT_TS3_2",2.5,"T",1226.1392,1.30395791205983e-05,5
"20260216_082",2026-02-16,"PT","TS4",1,"PT_TS4_1",2.5,"P",2869.12472,0.0004920794831947,5
"20260216_082",2026-02-16,"PT","TS4",1,"PT_TS4_1",2.5,"T",567.34568,8.97799917552004e-06,5
"20260216_083",2026-02-16,"DPT","TS4",2,"DPT_TS4_2",2.5,"D",1284.37056,2.00636363866542e-05,5
"20260216_083",2026-02-16,"DPT","TS4",2,"DPT_TS4_2",2.5,"P",884.95264,0.00010964446041071,5
"20260216_083",2026-02-16,"DPT","TS4",2,"DPT_TS4_2",2.5,"T",719.89544,9.97537497482885e-06,5
"20260216_084",2026-02-16,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"C",310.43056,2.14598993956321e-05,5
"20260216_084",2026-02-16,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"D",1968.17896,3.30709961555832e-05,5
"20260216_084",2026-02-16,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"L",770.9504,9.10646514297857e-06,5
"20260216_084",2026-02-16,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"P",975.17024,0.00016302443744868,5
"20260216_085",2026-02-16,"PT","TS4",2,"PT_TS4_2",2.5,"P",1187.79672,0.00018966624368218,5
"20260216_085",2026-02-16,"PT","TS4",2,"PT_TS4_2",2.5,"T",667.61024,7.72452428230254e-06,5
"20260216_086",2026-02-16,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"C",102.72504,7.37660978483365e-06,5
"20260216_086",2026-02-16,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"D",732.19784,1.37332001977013e-05,5
"20260216_086",2026-02-16,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"P",896.22984,0.00016317670300007,5
"20260216_086",2026-02-16,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"T",600.15208,9.63934467484163e-06,5
"20260216_087",2026-02-16,"PT","TS4",3,"PT_TS4_3",2.5,"P",1536.7748,0.00025256390789052,5
"20260216_087",2026-02-16,"PT","TS4",3,"PT_TS4_3",2.5,"T",731.37768,9.18702321955702e-06,5
"20260216_088",2026-02-16,"DPT","TS4",3,"DPT_TS4_3",2.5,"D",1739.55936,2.43308299865648e-05,5
"20260216_088",2026-02-16,"DPT","TS4",3,"DPT_TS4_3",2.5,"P",1035.24696,0.00016830328338827,5
"20260216_088",2026-02-16,"DPT","TS4",3,"DPT_TS4_3",2.5,"T",721.12568,7.49208659944369e-06,5
"20260216_089",2026-02-16,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"C",283.77536,1.65215603148634e-05,5
"20260216_089",2026-02-16,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"D",1260.79096,2.23039037768704e-05,5
"20260216_089",2026-02-16,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"L",1024.37984,1.17291250530816e-05,5
"20260216_089",2026-02-16,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"T",630.08792,9.32871031636982e-06,5
"20260216_090",2026-02-16,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"C",244.20264,1.57794547205466e-05,5
"20260216_090",2026-02-16,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"D",654.69272,1.42473716465033e-05,5
"20260216_090",2026-02-16,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"P",1199.484,0.00022281648271334,5
"20260216_090",2026-02-16,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"T",548.07192,7.8457055606865e-06,5
"20260216_091",2026-02-16,"CLT","TS4",1,"CLT_TS4_1",2.5,"C",245.22784,2.73658301947555e-05,5
"20260216_091",2026-02-16,"CLT","TS4",1,"CLT_TS4_1",2.5,"L",1397.96272,2.07210979956674e-05,5
"20260216_091",2026-02-16,"CLT","TS4",1,"CLT_TS4_1",2.5,"T",300.17856,3.99706048511422e-06,5
"20260216_092",2026-02-16,"LP","TS4",3,"LP_TS4_3",2.5,"L",2701.402,3.0255641767696e-05,5
"20260216_092",2026-02-16,"LP","TS4",3,"LP_TS4_3",2.5,"P",1046.31912,0.00016570784216876,5
"20260216_093",2026-02-16,"CLT","TS4",3,"CLT_TS4_3",2.5,"C",408.84976,1.94981579275459e-05,5
"20260216_093",2026-02-16,"CLT","TS4",3,"CLT_TS4_3",2.5,"L",1732.588,2.99297601434238e-05,5
"20260216_093",2026-02-16,"CLT","TS4",3,"CLT_TS4_3",2.5,"T",697.34104,1.05383394938319e-05,5
"20260216_094",2026-02-16,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"C",106.6208,5.65557266392383e-06,5
"20260216_094",2026-02-16,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"D",1290.31672,2.06018670658668e-05,5
"20260216_094",2026-02-16,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"L",1020.89416,1.02369145726924e-05,5
"20260216_094",2026-02-16,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"P",620.45104,0.00010304470233758,5
"20260216_095",2026-02-16,"LP","TS4",2,"LP_TS4_2",2.5,"L",2380.30936,2.53495352460232e-05,5
"20260216_095",2026-02-16,"LP","TS4",2,"LP_TS4_2",2.5,"P",1406.98448,0.00013670632787131,5
"20260216_096",2026-02-16,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"C",326.62872,2.83834178254269e-05,5
"20260216_096",2026-02-16,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"D",1635.194,3.07671920315825e-05,5
"20260216_096",2026-02-16,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"L",460.72488,5.73055682386087e-06,5
"20260216_096",2026-02-16,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"T",436.32512,7.12402390714277e-06,5
"20260216_097",2026-02-16,"LP","TS4",1,"LP_TS4_1",2.5,"L",1938.85824,1.83215846504515e-05,5
"20260216_097",2026-02-16,"LP","TS4",1,"LP_TS4_1",2.5,"P",639.7248,0.00010323742349677,5
"20260216_098",2026-02-16,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"C",134.09616,7.43847842225656e-06,5
"20260216_098",2026-02-16,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"D",1746.73576,3.36568231264556e-05,5
"20260216_098",2026-02-16,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"L",719.6904,7.97030593116966e-06,5
"20260216_098",2026-02-16,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"T",490.25064,7.85598001602871e-06,5
"20260216_099",2026-02-16,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"C",227.5944,1.43755201726793e-05,5
"20260216_099",2026-02-16,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"D",1123.6192,1.58324500015054e-05,5
"20260216_099",2026-02-16,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"L",888.43832,8.11868277533837e-06,5
"20260216_099",2026-02-16,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"P",634.18872,0.00010226836741723,5
"20260216_100",2026-02-16,"DPT","TS4",1,"DPT_TS4_1",2.5,"D",1132.23088,1.66825222887425e-05,5
"20260216_100",2026-02-16,"DPT","TS4",1,"DPT_TS4_1",2.5,"P",884.7476,0.00014173109710596,5
"20260216_100",2026-02-16,"DPT","TS4",1,"DPT_TS4_1",2.5,"T",725.8416,9.78323754104205e-06,5
"20260216_101",2026-02-16,"LT","TS4",1,"LT_TS4_1",2.5,"L",3362.45096,4.38923248925177e-05,5
"20260216_101",2026-02-16,"LT","TS4",1,"LT_TS4_1",2.5,"T",1175.28928,1.35996789511282e-05,5
"20260216_102",2026-02-16,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"C",142.09272,7.733494052054e-06,5
"20260216_102",2026-02-16,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"D",408.0296,6.3032304698703e-06,5
"20260216_102",2026-02-16,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"P",515.88064,9.38352177824232e-05,5
"20260216_102",2026-02-16,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"T",594.616,1.07145590572253e-05,5
"20260216_103",2026-02-16,"LPT","TS4",1,"LPT_TS4_1",2.5,"L",1671.076,1.75951235510029e-05,5
"20260216_103",2026-02-16,"LPT","TS4",1,"LPT_TS4_1",2.5,"P",1000.80024,0.00015846155521218,5
"20260216_103",2026-02-16,"LPT","TS4",1,"LPT_TS4_1",2.5,"T",743.68008,8.55539953281964e-06,5
"20260216_104",2026-02-16,"LT","TS4",3,"LT_TS4_3",2.5,"L",3196.16352,4.13071018290768e-05,5
"20260216_104",2026-02-16,"LT","TS4",3,"LT_TS4_3",2.5,"T",1485.30976,2.02290372302636e-05,5
"20260216_105",2026-02-16,"LT","TS4",2,"LT_TS4_2",2.5,"L",3705.0728,4.57994867844633e-05,5
"20260216_105",2026-02-16,"LT","TS4",2,"LT_TS4_2",2.5,"T",1221.42328,1.47572283095371e-05,5
"20260216_106",2026-02-16,"CLT","TS4",2,"CLT_TS4_2",2.5,"C",289.1064,2.32418417996271e-05,5
"20260216_106",2026-02-16,"CLT","TS4",2,"CLT_TS4_2",2.5,"L",1794.92016,2.93806001832991e-05,5
"20260216_106",2026-02-16,"CLT","TS4",2,"CLT_TS4_2",2.5,"T",465.23576,6.64530254673221e-06,5
"20260216_107",2026-02-16,"LPT","TS4",2,"LPT_TS4_2",2.5,"L",1715.36464,1.83181620513394e-05,5
"20260216_107",2026-02-16,"LPT","TS4",2,"LPT_TS4_2",2.5,"P",1262.0212,0.00020851481873363,5
"20260216_107",2026-02-16,"LPT","TS4",2,"LPT_TS4_2",2.5,"T",1322.71304,1.96270339535677e-05,5
"20260216_108",2026-02-16,"LPT","TS4",3,"LPT_TS4_3",2.5,"L",1393.2468,1.30725690800843e-05,5
"20260216_108",2026-02-16,"LPT","TS4",3,"LPT_TS4_3",2.5,"P",762.54376,0.00010430983666206,5
"20260216_108",2026-02-16,"LPT","TS4",3,"LPT_TS4_3",2.5,"T",916.32376,1.17299475253e-05,5
"20260217_001",2026-02-17,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"D",672.94128,7.86517565386192e-06,6
"20260217_001",2026-02-17,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"L",1528.5732,1.37529179463293e-05,6
"20260217_001",2026-02-17,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"P",869.16456,0.00013105456441134,6
"20260217_001",2026-02-17,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"T",525.31248,4.49550956496834e-06,6
"20260217_002",2026-02-17,"LPT","TS1",1,"LPT_TS1_1",2.5,"L",1735.04848,1.59659235177357e-05,6
"20260217_002",2026-02-17,"LPT","TS1",1,"LPT_TS1_1",2.5,"P",799.86104,9.7810288186159e-05,6
"20260217_002",2026-02-17,"LPT","TS1",1,"LPT_TS1_1",2.5,"T",776.28144,6.59576554298076e-06,6
"20260217_003",2026-02-17,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"D",462.16016,6.53413260099626e-06,6
"20260217_003",2026-02-17,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"L",1954.85136,1.82337985874773e-05,6
"20260217_003",2026-02-17,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"P",753.11192,0.00011525883867581,6
"20260217_003",2026-02-17,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"T",392.03648,2.70229193548061e-06,6
"20260217_004",2026-02-17,"CD","TS1",3,"CD_TS1_3",2.5,"C",143.32296,1.08411298838092e-05,6
"20260217_004",2026-02-17,"CD","TS1",3,"CD_TS1_3",2.5,"D",1785.8984,2.53560579394735e-05,6
"20260217_005",2026-02-17,"CLT","TS1",1,"CLT_TS1_1",2.5,"C",116.25768,9.73400494227403e-06,6
"20260217_005",2026-02-17,"CLT","TS1",1,"CLT_TS1_1",2.5,"L",2053.68064,2.35111539601577e-05,6
"20260217_005",2026-02-17,"CLT","TS1",1,"CLT_TS1_1",2.5,"T",615.73512,6.46266517395001e-06,6
"20260217_006",2026-02-17,"DPT","TS1",3,"DPT_TS1_3",2.5,"D",1010.02704,9.5592593287158e-06,6
"20260217_006",2026-02-17,"DPT","TS1",3,"DPT_TS1_3",2.5,"P",482.04904,7.01377714709254e-05,6
"20260217_006",2026-02-17,"DPT","TS1",3,"DPT_TS1_3",2.5,"T",588.4648,4.00043033075174e-06,6
"20260217_007",2026-02-17,"CLT","TS1",2,"CLT_TS1_2",2.5,"C",175.51424,1.01823596240596e-05,6
"20260217_007",2026-02-17,"CLT","TS1",2,"CLT_TS1_2",2.5,"L",1626.78736,1.80881806428013e-05,6
"20260217_007",2026-02-17,"CLT","TS1",2,"CLT_TS1_2",2.5,"T",328.67912,2.23445253431568e-06,6
"20260217_008",2026-02-17,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"C",130.81552,4.91572236467662e-06,6
"20260217_008",2026-02-17,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"D",703.2872,1.05054943751827e-05,6
"20260217_008",2026-02-17,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"L",983.37184,9.4162291608576e-06,6
"20260217_008",2026-02-17,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"P",737.73392,0.00011744262718296,6
"20260217_009",2026-02-17,"PT","TS1",1,"PT_TS1_1",2.5,"P",968.40392,0.00013139980550426,6
"20260217_009",2026-02-17,"PT","TS1",1,"PT_TS1_1",2.5,"T",1104.96056,9.36549825735752e-06,6
"20260217_010",2026-02-17,"LPT","TS1",2,"LPT_TS1_2",2.5,"L",1495.35672,1.11881671865821e-05,6
"20260217_010",2026-02-17,"LPT","TS1",2,"LPT_TS1_2",2.5,"P",886.798,0.00012076749847307,6
"20260217_010",2026-02-17,"LPT","TS1",2,"LPT_TS1_2",2.5,"T",891.10384,7.7256455324821e-06,6
"20260217_011",2026-02-17,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"C",88.98736,5.89742304042209e-06,6
"20260217_011",2026-02-17,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"D",797.40056,1.46736903534396e-05,6
"20260217_011",2026-02-17,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"L",2306.08488,2.43934366506581e-05,6
"20260217_011",2026-02-17,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"T",457.64928,4.17292519264571e-06,6
"20260217_012",2026-02-17,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"D",553.40296,6.90048188752507e-06,6
"20260217_012",2026-02-17,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"L",1916.71392,1.78808500891318e-05,6
"20260217_012",2026-02-17,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"P",998.74984,0.00014017331416855,6
"20260217_012",2026-02-17,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"T",485.12464,3.23972117548348e-06,6
"20260217_013",2026-02-17,"LT","TS1",3,"LT_TS1_3",2.5,"L",3510.2848,3.67426320915114e-05,6
"20260217_013",2026-02-17,"LT","TS1",3,"LT_TS1_3",2.5,"T",906.89192,9.17798069458403e-06,6
"20260217_014",2026-02-17,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"C",243.79256,1.5356481693367e-05,6
"20260217_014",2026-02-17,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"D",876.34096,1.80002590448061e-05,6
"20260217_014",2026-02-17,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"L",1723.15616,1.92931888250236e-05,6
"20260217_014",2026-02-17,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"T",479.99864,3.82281418556129e-06,6
"20260217_015",2026-02-17,"LT","TS1",2,"LT_TS1_2",2.5,"L",3976.95584,5.17493666875418e-05,6
"20260217_015",2026-02-17,"LT","TS1",2,"LT_TS1_2",2.5,"T",977.42568,1.07284874212879e-05,6
"20260217_016",2026-02-17,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"C",188.6368,1.21003007708905e-05,6
"20260217_016",2026-02-17,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"D",860.55288,1.39540622487262e-05,6
"20260217_016",2026-02-17,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"L",2369.64728,2.26059673315797e-05,6
"20260217_016",2026-02-17,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"T",371.1224,3.14293441022105e-06,6
"20260217_017",2026-02-17,"DPT","TS1",1,"DPT_TS1_1",2.5,"D",1930.4516,2.33477223475365e-05,6
"20260217_017",2026-02-17,"DPT","TS1",1,"DPT_TS1_1",2.5,"P",1079.74064,0.00015554615443926,6
"20260217_017",2026-02-17,"DPT","TS1",1,"DPT_TS1_1",2.5,"T",577.39264,4.17232501712938e-06,6
"20260217_018",2026-02-17,"DPT","TS1",2,"DPT_TS1_2",2.5,"D",931.49672,1.07281087008553e-05,6
"20260217_018",2026-02-17,"DPT","TS1",2,"DPT_TS1_2",2.5,"P",1048.7796,0.0001456150436904,6
"20260217_018",2026-02-17,"DPT","TS1",2,"DPT_TS1_2",2.5,"T",765.61936,5.25859733732482e-06,6
"20260217_019",2026-02-17,"PT","TS1",3,"PT_TS1_3",2.5,"P",1004.90104,0.00014853316249205,6
"20260217_019",2026-02-17,"PT","TS1",3,"PT_TS1_3",2.5,"T",1011.8724,9.40116704312064e-06,6
"20260217_020",2026-02-17,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"C",201.34928,7.02438237027736e-06,6
"20260217_020",2026-02-17,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"D",512.80504,7.11562129970133e-06,6
"20260217_020",2026-02-17,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"L",1246.23312,1.32793789788842e-05,6
"20260217_020",2026-02-17,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"P",894.79456,0.00013657794283146,6
"20260217_021",2026-02-17,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"C",83.45128,4.92135558290577e-06,6
"20260217_021",2026-02-17,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"D",940.1084,1.50587599623805e-05,6
"20260217_021",2026-02-17,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"L",2078.0804,2.08812925546909e-05,6
"20260217_021",2026-02-17,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"P",552.17272,8.17633501217066e-05,6
"20260217_022",2026-02-17,"CD","TS1",1,"CD_TS1_1",2.5,"C",374.40304,1.85739118508549e-05,6
"20260217_022",2026-02-17,"CD","TS1",1,"CD_TS1_1",2.5,"D",2750.40656,4.17868786347848e-05,6
"20260217_023",2026-02-17,"LPT","TS1",3,"LPT_TS1_3",2.5,"L",1938.03808,2.38362955458856e-05,6
"20260217_023",2026-02-17,"LPT","TS1",3,"LPT_TS1_3",2.5,"P",1111.72688,0.00016783998173372,6
"20260217_023",2026-02-17,"LPT","TS1",3,"LPT_TS1_3",2.5,"T",1106.1908,8.76530887722164e-06,6
