"","sample_ID","day","predict_spec","temperature","nutrients","composition","biomass","richness","tot_biomass","biom_contribution"
"212","DLS_Tmp_22_25_Nut0.01_3",32,"D","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"213","DS_Tmp_22_25_Nut0.01_1",32,"D","22-25 °C","0.01 g/L","DS",0,2,0,NA
"214","DS_Tmp_22_25_Nut0.01_2",32,"D","22-25 °C","0.01 g/L","DS",0,2,0,NA
"215","DS_Tmp_22_25_Nut0.01_3",32,"D","22-25 °C","0.01 g/L","DS",0,2,0,NA
"216","CDL_Tmp_22_25_Nut0.35_1",32,"D","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"217","CDL_Tmp_22_25_Nut0.35_2",32,"D","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"218","CDL_Tmp_22_25_Nut0.35_3",32,"D","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"219","CDPS_Tmp_22_25_Nut0.35_1",32,"D","22-25 °C","0.35 g/L","CDPS",0,4,0,NA
"220","CDPS_Tmp_22_25_Nut0.35_2",32,"D","22-25 °C","0.35 g/L","CDPS",0,4,0.0005590047821712,0
"221","CDPS_Tmp_22_25_Nut0.35_3",32,"D","22-25 °C","0.35 g/L","CDPS",0,4,0,NA
"222","CDS_Tmp_22_25_Nut0.35_1",32,"D","22-25 °C","0.35 g/L","CDS",0,3,0,NA
"223","CDS_Tmp_22_25_Nut0.35_2",32,"D","22-25 °C","0.35 g/L","CDS",0,3,0,NA
"224","CDS_Tmp_22_25_Nut0.35_3",32,"D","22-25 °C","0.35 g/L","CDS",0.0004032849817807,3,0.0004032849817807,1
"225","CD_Tmp_22_25_Nut0.35_1",32,"D","22-25 °C","0.35 g/L","CD",0,2,0,NA
"226","CD_Tmp_22_25_Nut0.35_2",32,"D","22-25 °C","0.35 g/L","CD",0,2,0,NA
"227","CD_Tmp_22_25_Nut0.35_3",32,"D","22-25 °C","0.35 g/L","CD",0,2,0,NA
"228","DLPS_Tmp_22_25_Nut0.35_1",32,"D","22-25 °C","0.35 g/L","DLPS",0,4,0.00341189507338555,0
"229","DLPS_Tmp_22_25_Nut0.35_2",32,"D","22-25 °C","0.35 g/L","DLPS",0,4,0.00401405319022943,0
"230","DLPS_Tmp_22_25_Nut0.35_3",32,"D","22-25 °C","0.35 g/L","DLPS",0,4,0.00411298096725207,0
"231","DLS_Tmp_22_25_Nut0.35_1",32,"D","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"232","DLS_Tmp_22_25_Nut0.35_2",32,"D","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"233","DLS_Tmp_22_25_Nut0.35_3",32,"D","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"234","DL_Tmp_22_25_Nut0.35_1",32,"D","22-25 °C","0.35 g/L","DL",0.000372878393856972,2,0.00268828262908027,0.138705056463703
"235","DL_Tmp_22_25_Nut0.35_2",32,"D","22-25 °C","0.35 g/L","DL",0.00124021299948871,2,0.00440762833083224,0.281378761183917
"236","DL_Tmp_22_25_Nut0.35_3",32,"D","22-25 °C","0.35 g/L","DL",0.00106894113843244,2,0.00332690475861478,0.321301995695696
"237","CDLS_Tmp_22_25_Nut0.75_1",32,"D","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"238","CDLS_Tmp_22_25_Nut0.75_2",32,"D","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"239","CDLS_Tmp_22_25_Nut0.75_3",32,"D","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"240","CDS_Tmp_22_25_Nut0.75_1",32,"D","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"241","CDS_Tmp_22_25_Nut0.75_2",32,"D","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"242","CDS_Tmp_22_25_Nut0.75_3",32,"D","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"243","DLPS_Tmp_22_25_Nut0.75_1",32,"D","22-25 °C","0.75 g/L","DLPS",0,4,0,NA
"244","DLPS_Tmp_22_25_Nut0.75_2",32,"D","22-25 °C","0.75 g/L","DLPS",0,4,0,NA
"245","DLPS_Tmp_22_25_Nut0.75_3",32,"D","22-25 °C","0.75 g/L","DLPS",0,4,0.00273605613036133,0
"246","CDLS_Tmp_25_28_Nut0.01_1",32,"D","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"247","CDLS_Tmp_25_28_Nut0.01_2",32,"D","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"248","CDLS_Tmp_25_28_Nut0.01_3",32,"D","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"249","CDPS_Tmp_25_28_Nut0.01_1",32,"D","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"250","CDPS_Tmp_25_28_Nut0.01_2",32,"D","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"251","CDPS_Tmp_25_28_Nut0.01_3",32,"D","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"252","CD_Tmp_25_28_Nut0.01_1",32,"D","25-28 °C","0.01 g/L","CD",0,2,0,NA
"253","CD_Tmp_25_28_Nut0.01_2",32,"D","25-28 °C","0.01 g/L","CD",0,2,0,NA
"254","CD_Tmp_25_28_Nut0.01_3",32,"D","25-28 °C","0.01 g/L","CD",0,2,0,NA
"255","DPS_Tmp_25_28_Nut0.01_1",32,"D","25-28 °C","0.01 g/L","DPS",0,3,0,NA
"256","DPS_Tmp_25_28_Nut0.01_2",32,"D","25-28 °C","0.01 g/L","DPS",0,3,0,NA
"257","DPS_Tmp_25_28_Nut0.01_3",32,"D","25-28 °C","0.01 g/L","DPS",0,3,0,NA
"258","DS_Tmp_25_28_Nut0.01_1",32,"D","25-28 °C","0.01 g/L","DS",0,2,0,NA
"259","DS_Tmp_25_28_Nut0.01_2",32,"D","25-28 °C","0.01 g/L","DS",0,2,0,NA
"260","DS_Tmp_25_28_Nut0.01_3",32,"D","25-28 °C","0.01 g/L","DS",0,2,0,NA
"261","CDLS_Tmp_25_28_Nut0.35_1",32,"D","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"262","CDLS_Tmp_25_28_Nut0.35_2",32,"D","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"263","CDLS_Tmp_25_28_Nut0.35_3",32,"D","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"264","CDPS_Tmp_25_28_Nut0.35_1",32,"D","25-28 °C","0.35 g/L","CDPS",0,4,0,NA
"265","CDPS_Tmp_25_28_Nut0.35_2",32,"D","25-28 °C","0.35 g/L","CDPS",0,4,0.00223407355834508,0
"266","CDPS_Tmp_25_28_Nut0.35_3",32,"D","25-28 °C","0.35 g/L","CDPS",0,4,0.000911726678262263,0
"267","CDS_Tmp_25_28_Nut0.35_1",32,"D","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"268","CDS_Tmp_25_28_Nut0.35_2",32,"D","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"269","CDS_Tmp_25_28_Nut0.35_3",32,"D","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"270","CD_Tmp_25_28_Nut0.35_1",32,"D","25-28 °C","0.35 g/L","CD",0,2,0,NA
"271","CD_Tmp_25_28_Nut0.35_2",32,"D","25-28 °C","0.35 g/L","CD",0,2,0,NA
"272","CD_Tmp_25_28_Nut0.35_3",32,"D","25-28 °C","0.35 g/L","CD",0,2,0,NA
"273","DLPS_Tmp_25_28_Nut0.35_1",32,"D","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"274","DLPS_Tmp_25_28_Nut0.35_2",32,"D","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"275","DLPS_Tmp_25_28_Nut0.35_3",32,"D","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"276","DLS_Tmp_25_28_Nut0.35_1",32,"D","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"277","DLS_Tmp_25_28_Nut0.35_2",32,"D","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"278","DLS_Tmp_25_28_Nut0.35_3",32,"D","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"279","DL_Tmp_25_28_Nut0.35_1",32,"D","25-28 °C","0.35 g/L","DL",0.00507245070467602,2,0.00552524994885821,0.918049093095641
"280","DL_Tmp_25_28_Nut0.35_2",32,"D","25-28 °C","0.35 g/L","DL",0.0021219282300162,2,0.00283370512301909,0.748817586127469
"281","DL_Tmp_25_28_Nut0.35_3",32,"D","25-28 °C","0.35 g/L","DL",0.000807847784343382,2,0.00259801291324341,0.310948332945292
"282","CDLP_Tmp_25_28_Nut0.75_1",32,"D","25-28 °C","0.75 g/L","CDLP",0,4,0,NA
"283","CDLP_Tmp_25_28_Nut0.75_2",32,"D","25-28 °C","0.75 g/L","CDLP",0,4,0,NA
"284","CDLP_Tmp_25_28_Nut0.75_3",32,"D","25-28 °C","0.75 g/L","CDLP",0,4,0,NA
"285","CDPS_Tmp_25_28_Nut0.75_1",32,"D","25-28 °C","0.75 g/L","CDPS",0,4,0.0080152384934794,0
"286","CDPS_Tmp_25_28_Nut0.75_2",32,"D","25-28 °C","0.75 g/L","CDPS",0,4,0.00811516100747057,0
"287","CDPS_Tmp_25_28_Nut0.75_3",32,"D","25-28 °C","0.75 g/L","CDPS",0,4,0.00166001584040918,0
"288","CDS_Tmp_25_28_Nut0.75_1",32,"D","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"289","CDS_Tmp_25_28_Nut0.75_2",32,"D","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"290","CDS_Tmp_25_28_Nut0.75_3",32,"D","25-28 °C","0.75 g/L","CDS",0,3,0,NA
"291","DLPS_Tmp_25_28_Nut0.75_1",32,"D","25-28 °C","0.75 g/L","DLPS",0,4,0,NA
"292","DLPS_Tmp_25_28_Nut0.75_2",32,"D","25-28 °C","0.75 g/L","DLPS",0,4,0,NA
"293","DLPS_Tmp_25_28_Nut0.75_3",32,"D","25-28 °C","0.75 g/L","DLPS",0,4,0.000144382448190854,0
"294","DP_Tmp_18_21_Nut0.01_2",32,"D","18-21 °C","0.01 g/L","DP",0,2,0,NA
"295","CDLS_Tmp_18_21_Nut0.01_1",35,"D","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"296","CDLS_Tmp_18_21_Nut0.01_2",35,"D","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"297","CDLS_Tmp_18_21_Nut0.01_3",35,"D","18-21 °C","0.01 g/L","CDLS",0,4,0,NA
"298","CDPS_Tmp_18_21_Nut0.01_1",35,"D","18-21 °C","0.01 g/L","CDPS",0.000316657991998193,4,0.000316657991998193,1
"299","CDPS_Tmp_18_21_Nut0.01_2",35,"D","18-21 °C","0.01 g/L","CDPS",0.000410781533839676,4,0.000410781533839676,1
"300","CDPS_Tmp_18_21_Nut0.01_3",35,"D","18-21 °C","0.01 g/L","CDPS",0,4,0.000829380413825064,0
"301","DPS_Tmp_18_21_Nut0.01_1",35,"D","18-21 °C","0.01 g/L","DPS",0,3,0.00101328843671759,0
"302","DPS_Tmp_18_21_Nut0.01_2",35,"D","18-21 °C","0.01 g/L","DPS",0,3,0,NA
"303","DPS_Tmp_18_21_Nut0.01_3",35,"D","18-21 °C","0.01 g/L","DPS",0,3,0.00135919668141149,0
"304","DP_Tmp_18_21_Nut0.01_1",35,"D","18-21 °C","0.01 g/L","DP",0,2,0,NA
"305","DP_Tmp_18_21_Nut0.01_3",35,"D","18-21 °C","0.01 g/L","DP",0,2,0,NA
"306","DS_Tmp_18_21_Nut0.01_1",35,"D","18-21 °C","0.01 g/L","DS",0,2,0,NA
"307","DS_Tmp_18_21_Nut0.01_2",35,"D","18-21 °C","0.01 g/L","DS",0,2,0,NA
"308","DS_Tmp_18_21_Nut0.01_3",35,"D","18-21 °C","0.01 g/L","DS",0,2,0,NA
"309","CDLP_Tmp_18_21_Nut0.35_1",35,"D","18-21 °C","0.35 g/L","CDLP",0.00117950374984985,4,0.00784901722261962,0.150274068255413
"310","CDLP_Tmp_18_21_Nut0.35_2",35,"D","18-21 °C","0.35 g/L","CDLP",0,4,0.00641745507729627,0
"311","CDLP_Tmp_18_21_Nut0.35_3",35,"D","18-21 °C","0.35 g/L","CDLP",0.000990527410591996,4,0.00764809844099946,0.12951290026316
"312","CDLS_Tmp_18_21_Nut0.35_1",35,"D","18-21 °C","0.35 g/L","CDLS",0.0017172583110895,4,0.0017172583110895,1
"313","CDLS_Tmp_18_21_Nut0.35_2",35,"D","18-21 °C","0.35 g/L","CDLS",0,4,0.000293224104587484,0
"314","CDLS_Tmp_18_21_Nut0.35_3",35,"D","18-21 °C","0.35 g/L","CDLS",0.000801143851881456,4,0.000801143851881456,1
"315","CDPS_Tmp_18_21_Nut0.35_1",35,"D","18-21 °C","0.35 g/L","CDPS",0.000578830991130918,4,0.00521716394326713,0.110947441450045
"316","CDPS_Tmp_18_21_Nut0.35_2",35,"D","18-21 °C","0.35 g/L","CDPS",0.00127825759381099,4,0.00445425322371034,0.286974612715487
"317","CDPS_Tmp_18_21_Nut0.35_3",35,"D","18-21 °C","0.35 g/L","CDPS",0.00260951530148616,4,0.011979828769711,0.217825759587139
"318","CDS_Tmp_18_21_Nut0.35_1",35,"D","18-21 °C","0.35 g/L","CDS",0.00429517186352152,3,0.00429517186352152,1
"319","CDS_Tmp_18_21_Nut0.35_2",35,"D","18-21 °C","0.35 g/L","CDS",0.00567391246682878,3,0.00965108563836119,0.587904063795277
"320","CDS_Tmp_18_21_Nut0.35_3",35,"D","18-21 °C","0.35 g/L","CDS",0.00222694670072521,3,0.00222694670072521,1
"321","CD_Tmp_18_21_Nut0.35_1",35,"D","18-21 °C","0.35 g/L","CD",0.00420371115171558,2,0.00420371115171558,1
"322","CD_Tmp_18_21_Nut0.35_2",35,"D","18-21 °C","0.35 g/L","CD",0.00270738181495931,2,0.00270738181495931,1
"323","CD_Tmp_18_21_Nut0.35_3",35,"D","18-21 °C","0.35 g/L","CD",0.00373528815417931,2,0.00373528815417931,1
"324","DLS_Tmp_18_21_Nut0.35_1",35,"D","18-21 °C","0.35 g/L","DLS",0,3,0.00689850399098643,0
"325","DLS_Tmp_18_21_Nut0.35_2",35,"D","18-21 °C","0.35 g/L","DLS",0,3,0.000129631114173833,0
"326","DLS_Tmp_18_21_Nut0.35_3",35,"D","18-21 °C","0.35 g/L","DLS",0,3,0.000168813488531105,0
"327","DL_Tmp_18_21_Nut0.35_1",35,"D","18-21 °C","0.35 g/L","DL",0.00125020965253216,2,0.00568957360469094,0.219736967898858
"328","DL_Tmp_18_21_Nut0.35_2",35,"D","18-21 °C","0.35 g/L","DL",0.00111061545660652,2,0.00465437170672623,0.238617696777746
"329","DL_Tmp_18_21_Nut0.35_3",35,"D","18-21 °C","0.35 g/L","DL",0.00284798594626236,2,0.00405739837226515,0.701924160499035
"330","CDLS_Tmp_18_21_Nut0.75_1",35,"D","18-21 °C","0.75 g/L","CDLS",0.00102425527840111,4,0.00102425527840111,1
"331","CDLS_Tmp_18_21_Nut0.75_2",35,"D","18-21 °C","0.75 g/L","CDLS",0.00225958856404465,4,0.00225958856404465,1
"332","CDLS_Tmp_18_21_Nut0.75_3",35,"D","18-21 °C","0.75 g/L","CDLS",0.00237604987976036,4,0.00237604987976036,1
"333","CDPS_Tmp_18_21_Nut0.75_1",35,"D","18-21 °C","0.75 g/L","CDPS",0.00323483664510312,4,0.0157189247422436,0.205792488872327
"334","CDPS_Tmp_18_21_Nut0.75_2",35,"D","18-21 °C","0.75 g/L","CDPS",0.00101085097099058,4,0.0107080718974585,0.0944008389811528
"335","CDPS_Tmp_18_21_Nut0.75_3",35,"D","18-21 °C","0.75 g/L","CDPS",0.00547548446439888,4,0.00547548446439888,1
"336","CDP_Tmp_18_21_Nut0.75_1",35,"D","18-21 °C","0.75 g/L","CDP",0.00204704736072479,3,0.00841621590551793,0.243226573997785
"337","CDP_Tmp_18_21_Nut0.75_2",35,"D","18-21 °C","0.75 g/L","CDP",0.00161094942648704,3,0.0133299950419385,0.120851464791901
"338","CDP_Tmp_18_21_Nut0.75_3",35,"D","18-21 °C","0.75 g/L","CDP",0.00341004661515067,3,0.00692411403856797,0.492488511332481
"339","DLS_Tmp_18_21_Nut0.75_1",35,"D","18-21 °C","0.75 g/L","DLS",0,3,0.00364292764772259,0
"340","DLS_Tmp_18_21_Nut0.75_2",35,"D","18-21 °C","0.75 g/L","DLS",0.000851104557954757,3,0.0263650090807515,0.0322815954793707
"341","DLS_Tmp_18_21_Nut0.75_3",35,"D","18-21 °C","0.75 g/L","DLS",0.000442431635546213,3,0.00537974246067111,0.0822403003081714
"342","DS_Tmp_18_21_Nut0.75_1",35,"D","18-21 °C","0.75 g/L","DS",0.00115303855406795,2,0.00115303855406795,1
"343","DS_Tmp_18_21_Nut0.75_2",35,"D","18-21 °C","0.75 g/L","DS",0.00174176590339294,2,0.00174176590339294,1
"344","DS_Tmp_18_21_Nut0.75_3",35,"D","18-21 °C","0.75 g/L","DS",0.00335821088766965,2,0.00335821088766965,1
"345","CDLS_Tmp_22_25_Nut0.01_1",35,"D","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"346","CDLS_Tmp_22_25_Nut0.01_2",35,"D","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"347","CDLS_Tmp_22_25_Nut0.01_3",35,"D","22-25 °C","0.01 g/L","CDLS",0,4,0,NA
"348","CDL_Tmp_22_25_Nut0.01_1",35,"D","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"349","CDL_Tmp_22_25_Nut0.01_2",35,"D","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"350","CDL_Tmp_22_25_Nut0.01_3",35,"D","22-25 °C","0.01 g/L","CDL",0,3,0,NA
"351","CDPS_Tmp_22_25_Nut0.01_1",35,"D","22-25 °C","0.01 g/L","CDPS",0,4,0,NA
"352","CDPS_Tmp_22_25_Nut0.01_2",35,"D","22-25 °C","0.01 g/L","CDPS",0,4,0,NA
"353","CDPS_Tmp_22_25_Nut0.01_3",35,"D","22-25 °C","0.01 g/L","CDPS",0,4,0,NA
"354","CDP_Tmp_22_25_Nut0.01_1",35,"D","22-25 °C","0.01 g/L","CDP",0,3,0,NA
"355","CDP_Tmp_22_25_Nut0.01_2",35,"D","22-25 °C","0.01 g/L","CDP",0,3,0.00189572173668582,0
"356","CDP_Tmp_22_25_Nut0.01_3",35,"D","22-25 °C","0.01 g/L","CDP",0,3,0,NA
"357","DLS_Tmp_22_25_Nut0.01_1",35,"D","22-25 °C","0.01 g/L","DLS",0,3,0.00383857593328623,0
"358","DLS_Tmp_22_25_Nut0.01_2",35,"D","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"359","DLS_Tmp_22_25_Nut0.01_3",35,"D","22-25 °C","0.01 g/L","DLS",0,3,0,NA
"360","DS_Tmp_22_25_Nut0.01_1",35,"D","22-25 °C","0.01 g/L","DS",0,2,0,NA
"361","DS_Tmp_22_25_Nut0.01_2",35,"D","22-25 °C","0.01 g/L","DS",0,2,0,NA
"362","DS_Tmp_22_25_Nut0.01_3",35,"D","22-25 °C","0.01 g/L","DS",0,2,0,NA
"363","CDL_Tmp_22_25_Nut0.35_1",35,"D","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"364","CDL_Tmp_22_25_Nut0.35_2",35,"D","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"365","CDL_Tmp_22_25_Nut0.35_3",35,"D","22-25 °C","0.35 g/L","CDL",0,3,0,NA
"366","CDPS_Tmp_22_25_Nut0.35_1",35,"D","22-25 °C","0.35 g/L","CDPS",0,4,0,NA
"367","CDPS_Tmp_22_25_Nut0.35_2",35,"D","22-25 °C","0.35 g/L","CDPS",0,4,0.00250153383825824,0
"368","CDPS_Tmp_22_25_Nut0.35_3",35,"D","22-25 °C","0.35 g/L","CDPS",0,4,0.000167991847485319,0
"369","CDS_Tmp_22_25_Nut0.35_1",35,"D","22-25 °C","0.35 g/L","CDS",0,3,0,NA
"370","CDS_Tmp_22_25_Nut0.35_2",35,"D","22-25 °C","0.35 g/L","CDS",0,3,0,NA
"371","CDS_Tmp_22_25_Nut0.35_3",35,"D","22-25 °C","0.35 g/L","CDS",0,3,0,NA
"372","CD_Tmp_22_25_Nut0.35_1",35,"D","22-25 °C","0.35 g/L","CD",0,2,0,NA
"373","CD_Tmp_22_25_Nut0.35_2",35,"D","22-25 °C","0.35 g/L","CD",0,2,0,NA
"374","CD_Tmp_22_25_Nut0.35_3",35,"D","22-25 °C","0.35 g/L","CD",0,2,0,NA
"375","DLPS_Tmp_22_25_Nut0.35_1",35,"D","22-25 °C","0.35 g/L","DLPS",0,4,0,NA
"376","DLPS_Tmp_22_25_Nut0.35_2",35,"D","22-25 °C","0.35 g/L","DLPS",0,4,0.0028033769751529,0
"377","DLPS_Tmp_22_25_Nut0.35_3",35,"D","22-25 °C","0.35 g/L","DLPS",0,4,0.00222594749329006,0
"378","DLS_Tmp_22_25_Nut0.35_1",35,"D","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"379","DLS_Tmp_22_25_Nut0.35_2",35,"D","22-25 °C","0.35 g/L","DLS",0,3,0.0018624773206047,0
"380","DLS_Tmp_22_25_Nut0.35_3",35,"D","22-25 °C","0.35 g/L","DLS",0,3,0,NA
"381","DL_Tmp_22_25_Nut0.35_1",35,"D","22-25 °C","0.35 g/L","DL",0,2,0.00368978929747884,0
"382","DL_Tmp_22_25_Nut0.35_2",35,"D","22-25 °C","0.35 g/L","DL",0.00121717556136333,2,0.00422358871412277,0.288185153372855
"383","DL_Tmp_22_25_Nut0.35_3",35,"D","22-25 °C","0.35 g/L","DL",0.000653407155167549,2,0.00234895313343721,0.2781695155456
"384","CDLS_Tmp_22_25_Nut0.75_1",35,"D","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"385","CDLS_Tmp_22_25_Nut0.75_2",35,"D","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"386","CDLS_Tmp_22_25_Nut0.75_3",35,"D","22-25 °C","0.75 g/L","CDLS",0,4,0,NA
"387","CDS_Tmp_22_25_Nut0.75_1",35,"D","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"388","CDS_Tmp_22_25_Nut0.75_2",35,"D","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"389","CDS_Tmp_22_25_Nut0.75_3",35,"D","22-25 °C","0.75 g/L","CDS",0,3,0,NA
"390","DLPS_Tmp_22_25_Nut0.75_1",35,"D","22-25 °C","0.75 g/L","DLPS",0,4,0.00180547283246869,0
"391","DLPS_Tmp_22_25_Nut0.75_2",35,"D","22-25 °C","0.75 g/L","DLPS",0,4,0.00518342520557422,0
"392","DLPS_Tmp_22_25_Nut0.75_3",35,"D","22-25 °C","0.75 g/L","DLPS",0,4,0.0034260230655294,0
"393","CDLS_Tmp_25_28_Nut0.01_1",35,"D","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"394","CDLS_Tmp_25_28_Nut0.01_2",35,"D","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"395","CDLS_Tmp_25_28_Nut0.01_3",35,"D","25-28 °C","0.01 g/L","CDLS",0,4,0,NA
"396","CDPS_Tmp_25_28_Nut0.01_1",35,"D","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"397","CDPS_Tmp_25_28_Nut0.01_2",35,"D","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"398","CDPS_Tmp_25_28_Nut0.01_3",35,"D","25-28 °C","0.01 g/L","CDPS",0,4,0,NA
"399","CD_Tmp_25_28_Nut0.01_1",35,"D","25-28 °C","0.01 g/L","CD",0,2,0,NA
"400","CD_Tmp_25_28_Nut0.01_2",35,"D","25-28 °C","0.01 g/L","CD",0,2,0,NA
"401","CD_Tmp_25_28_Nut0.01_3",35,"D","25-28 °C","0.01 g/L","CD",0,2,0,NA
"402","DPS_Tmp_25_28_Nut0.01_1",35,"D","25-28 °C","0.01 g/L","DPS",0,3,0.00016917470218516,0
"403","DPS_Tmp_25_28_Nut0.01_2",35,"D","25-28 °C","0.01 g/L","DPS",0,3,0,NA
"404","DPS_Tmp_25_28_Nut0.01_3",35,"D","25-28 °C","0.01 g/L","DPS",0,3,0.000222237061500125,0
"405","DS_Tmp_25_28_Nut0.01_1",35,"D","25-28 °C","0.01 g/L","DS",0,2,0,NA
"406","DS_Tmp_25_28_Nut0.01_2",35,"D","25-28 °C","0.01 g/L","DS",0,2,0,NA
"407","DS_Tmp_25_28_Nut0.01_3",35,"D","25-28 °C","0.01 g/L","DS",0,2,0,NA
"408","CDLS_Tmp_25_28_Nut0.35_1",35,"D","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"409","CDLS_Tmp_25_28_Nut0.35_2",35,"D","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"410","CDLS_Tmp_25_28_Nut0.35_3",35,"D","25-28 °C","0.35 g/L","CDLS",0,4,0,NA
"411","CDPS_Tmp_25_28_Nut0.35_1",35,"D","25-28 °C","0.35 g/L","CDPS",0,4,0.000646597879100112,0
"412","CDPS_Tmp_25_28_Nut0.35_2",35,"D","25-28 °C","0.35 g/L","CDPS",0,4,0.00262882917024471,0
"413","CDPS_Tmp_25_28_Nut0.35_3",35,"D","25-28 °C","0.35 g/L","CDPS",0.00069635083417767,4,0.00397410475354895,0.175222063171791
"414","CDS_Tmp_25_28_Nut0.35_1",35,"D","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"415","CDS_Tmp_25_28_Nut0.35_2",35,"D","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"416","CDS_Tmp_25_28_Nut0.35_3",35,"D","25-28 °C","0.35 g/L","CDS",0,3,0,NA
"417","CD_Tmp_25_28_Nut0.35_1",35,"D","25-28 °C","0.35 g/L","CD",0,2,0,NA
"418","CD_Tmp_25_28_Nut0.35_2",35,"D","25-28 °C","0.35 g/L","CD",0,2,0,NA
"419","CD_Tmp_25_28_Nut0.35_3",35,"D","25-28 °C","0.35 g/L","CD",0,2,0,NA
"420","DLPS_Tmp_25_28_Nut0.35_1",35,"D","25-28 °C","0.35 g/L","DLPS",0,4,0.00793576936021169,0
"421","DLPS_Tmp_25_28_Nut0.35_2",35,"D","25-28 °C","0.35 g/L","DLPS",0,4,0.00217016545211708,0
"422","DLPS_Tmp_25_28_Nut0.35_3",35,"D","25-28 °C","0.35 g/L","DLPS",0,4,0,NA
"423","DLS_Tmp_25_28_Nut0.35_1",35,"D","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"424","DLS_Tmp_25_28_Nut0.35_2",35,"D","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"425","DLS_Tmp_25_28_Nut0.35_3",35,"D","25-28 °C","0.35 g/L","DLS",0,3,0,NA
"426","DL_Tmp_25_28_Nut0.35_1",35,"D","25-28 °C","0.35 g/L","DL",0.00198002627060834,2,0.00295624755659382,0.66977688190962
"427","DL_Tmp_25_28_Nut0.35_2",35,"D","25-28 °C","0.35 g/L","DL",0.000998796696708285,2,0.00298368554795934,0.334752667683564
"428","DL_Tmp_25_28_Nut0.35_3",35,"D","25-28 °C","0.35 g/L","DL",0.000360977141831287,2,0.00246352683656593,0.146528601382917
"429","CDLP_Tmp_25_28_Nut0.75_1",35,"D","25-28 °C","0.75 g/L","CDLP",0,4,0.00184768428326317,0
"430","CDLP_Tmp_25_28_Nut0.75_2",35,"D","25-28 °C","0.75 g/L","CDLP",0,4,0.00338207207807151,0
"431","CDLP_Tmp_25_28_Nut0.75_3",35,"D","25-28 °C","0.75 g/L","CDLP",0,4,0.0014873088661693,0
"432","CDPS_Tmp_25_28_Nut0.75_1",35,"D","25-28 °C","0.75 g/L","CDPS",0,4,0.00632835135838204,0
